count_reference,patern,heuristic,score,count_debts,r_master,r_rel/1.1,r_rel/1.10.0,r_rel/1.10.2,r_rel/1.2,r_rel/1.3,r_rel/1.4,r_rel/1.5,r_rel/1.6.0,r_rel/1.7.0,r_rel/1.8.0,r_rel/1.9.0,d_BUILD_DEBT,d_CODE_DEBT,d_DEFECT_DEBT,d_DESIGN_DEBT,d_DOCUMENTATION_DEBT,d_TEST_DEBT,d_UNKNOWN_DEBT,i_BRAIN_METHOD,i_BUILD_DEBT_I,i_CODE_DEBT_I,i_COMMENT_ANALYSIS,i_COMPLEX_METHOD,i_DEFECT_DEBT_I,i_DESIGN_DEBT,i_DOCUMENTATION_DEBT_I,i_DUPLICATED_CODE,i_FEATURE_ENVY,i_GOD_CLASS,i_TEST_DEBT_I,i_UNKNOWN_DEBT_I
0.9043217083164113,-0.24964381105111122,-0.38540979100155526,-0.26183326375183813,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.5632071426285384,-0.2715574289795896,-0.38540979100155526,-0.28225353466678804,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.11902198874720749,-0.35921190069350317,-0.38540979100155526,-0.3639346183265879,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.9043217083164113,4.7475376213591005,1.762386227195323,4.613710619901616,1.105911667492445,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,2,0,1
1.2454362740042844,5.904430557196569,4.407060428706402,5.677879004849372,1.4219405627087203,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,2,0,1
1.2454362740042844,-0.24233927174161843,0.46943439534546094,-0.21146326216162822,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.3993868668957135,-0.38540979100155526,-0.40137178167066284,-0.7902617038052062,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.2454362740042844,-0.2788619682890824,0.46943439534546094,-0.24549704701987815,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.11902198874720749,-0.35921190069350317,-0.38540979100155526,-0.3639346183265879,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,-0.29347104690806797,-0.38540979100155526,-0.302673805581738,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,-0.22773019312263282,-0.38540979100155526,-0.24141299283688816,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.9043217083164113,-0.24964381105111122,-0.38540979100155526,-0.26183326375183813,1.105911667492445,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,1
0.9043217083164113,1.73660651798617,0.33586499122873964,1.638068742175106,1.105911667492445,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,2,0,1
1.2454362740042844,0.02245027822749544,1.2708508200457886,0.11696276172048363,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
-0.11902198874720749,-0.37016870965774235,-0.38540979100155526,-0.37414475378406287,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,1.2173341230136363,1.0571397734590346,1.17868752091542,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.3993868668957135,-0.38540979100155526,-0.40137178167066284,-0.7902617038052062,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.2454362740042844,0.6597713329807419,2.8095703554704174,0.748425605980453,1.4219405627087203,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,1
-0.11902198874720749,-0.29347104690806797,0.7465909088876576,-0.21037418104616423,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,-0.20581657519415444,-0.38540979100155526,-0.2209927219219382,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
-0.8012511201229534,-0.3993868668957135,-0.38540979100155526,-0.40137178167066284,-0.7902617038052062,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
-0.11902198874720749,-0.3811255186219815,-0.12895653509745045,-0.3712859158559699,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.11902198874720749,-0.3263414738007856,-0.38540979100155526,-0.33330421195416293,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.11902198874720749,-0.21129497967627403,-0.38540979100155526,-0.22609778965067567,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,3.244993885396432,-0.38540979100155526,2.9946554066249482,1.4219405627087203,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,2,0,1
0.5632071426285384,0.8653210691498691,0.2984655580760577,0.8120007160956635,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
1.5865508396921573,1.699864685259421,3.2483458479938467,1.8734463982547622,2.686056143573821,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,2,0,1
1.5865508396921573,0.3317975179845153,-0.38540979100155526,0.2799845911915007,2.686056143573821,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,2,0,1
0.9043217083164113,-0.23138246277737923,-0.38540979100155526,-0.24481637132271314,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,0.0023627951263902516,0.38394997671075926,0.012206771926790344,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0.22209257694066548,0.4187215357674796,1.073168101953041,0.5096445714149712,0.15782498184361937,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,1.8759771280112925,1.3710278731333296,1.8979507233527015,2.370027248357546,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,2,0,1
0.5632071426285384,-0.13277118209922648,0.2984655580760577,-0.11807455651059043,1.105911667492445,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0.5632071426285384,-0.13277118209922648,0.2984655580760577,-0.11807455651059043,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,1.0505641860386064,-0.38540979100155526,0.9497694772018592,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,-0.22773019312263282,-0.38540979100155526,-0.24141299283688816,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1.2454362740042844,-0.0743348676232841,-0.38540979100155526,-0.09847109643223846,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1.2454362740042844,1.213090185674821,0.0847545114893036,1.1447830644396315,1.4219405627087203,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,1
2.2687799710679033,1.035955107419621,1.3670207910098278,1.114765266194655,2.370027248357546,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0.5632071426285384,1.2975890964070338,6.057978263589077,1.5954448300186337,0.7898827722761698,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
0.22209257694066548,-0.21312111450364724,0.5762899186388378,-0.17879082869770827,0.15782498184361937,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,0.7109031081471914,-0.38540979100155526,0.6332552780201349,1.4219405627087203,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,2,0,1
1.5865508396921573,0.35298068198204446,-0.38540979100155526,0.2997241864092857,1.4219405627087203,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2.2687799710679033,3.274796405779163,3.204935791655913,3.3665766075559045,2.370027248357546,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,2,0,1
0.5632071426285384,0.47013088342768994,-0.38540979100155526,0.40889095472060816,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
2.2687799710679033,0.29089209785135567,-0.38540979100155526,0.24186675215026082,2.0539983531412704,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2.2687799710679033,0.29089209785135567,-0.38540979100155526,0.24186675215026082,2.0539983531412704,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2.609894536755776,0.05466329658235865,-0.38540979100155526,0.021736231687100267,2.370027248357546,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1
0.9043217083164113,0.36758976060103005,0.4213494098634412,0.3955633245701175,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1.5865508396921573,2.0147633748916554,-0.2197837298968209,1.8651421547493494,1.7379694579249954,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,2,0,1
2.2687799710679033,1.5198808366735186,5.812210560014312,1.7737274086200894,2.686056143573821,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
2.2687799710679033,0.29089209785135567,-0.38540979100155526,0.24186675215026082,2.0539983531412704,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.5865508396921573,0.8204711977895833,0.5549188139801624,0.783276201675301,1.4219405627087203,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
1.2454362740042844,-0.023203092456834534,-0.38540979100155526,-0.050823797630688554,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.5865508396921573,0.049842300638093424,-0.38540979100155526,0.0172437720858113,1.4219405627087203,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1.2454362740042844,-0.24233927174161843,-0.38540979100155526,-0.2550265067801881,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5632071426285384,-0.3080801255270536,-0.38540979100155526,-0.31628731952503797,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2.609894536755776,0.9738665232889321,0.554918813980163,0.9479997203892303,2.686056143573821,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
2.2687799710679033,3.139662428553546,1.7797502497304967,3.112820707652793,2.370027248357546,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,2,0,1
2.2687799710679033,2.3310353179140746,3.0339669543865093,2.482773668842926,2.370027248357546,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,2,0,1
1.9276654053800302,0.9104631220825345,0.7579443082375785,0.9357475578402603,2.0539983531412704,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
1.9276654053800302,2.0461582848438558,3.3919329574193213,2.262507013240332,2.370027248357546,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,2,0,1
2.2687799710679033,0.06445137925707901,-0.38540979100155526,0.03085728602911127,2.0539983531412704,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1.9276654053800302,0.7693394226231338,0.5762899186388378,0.7857266341850943,1.7379694579249954,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
1.2454362740042844,0.9446483660509609,-0.38540979100155526,0.8510715011129345,1.4219405627087203,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
2.609894536755776,0.7339854523651886,0.22366669177069368,0.7168422536319966,2.686056143573821,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,2,0,1
1.2454362740042844,-0.13277118209922648,1.2174230583991001,-0.07124406854563851,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2.609894536755776,2.597300384823706,1.3997452950184246,2.503343688411252,2.686056143573821,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,2,0,1
0.5632071426285384,-0.13277118209922648,0.2984655580760577,-0.11807455651059043,1.7379694579249954,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
0.5632071426285384,-0.13277118209922648,0.2984655580760577,-0.11807455651059043,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,-0.1415512383492368,-0.38540979100155526,-0.16110687408536162,2.370027248357546,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2.609894536755776,0.47306730823010595,1.5379896282792311,0.607661871806731,2.686056143573821,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,2,0,1
-0.11902198874720749,-0.2715574289795896,-0.38540979100155526,-0.28225353466678804,0.47385387705989457,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
0.9043217083164113,-0.008594013837848942,0.8487715030369494,0.0379363132796273,1.105911667492445,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1.2454362740042844,0.14114904200675338,0.46943439534546094,0.14589147884999606,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,1.5472728590841165,1.411098694368346,1.5957307138114427,1.4219405627087203,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0,1
1.9276654053800302,3.361866514348317,3.3491907481019716,3.444990447869311,2.0539983531412704,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,2,0,1
1.5865508396921573,1.6897113756192261,1.6662162562312834,1.7544642863903208,1.7379694579249954,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,2,0,1
2.609894536755776,6.965780118865872,7.216692844301633,7.18918325526482,2.686056143573821,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,2,0,1
0.22209257694066548,0.1155831544235286,-0.38540979100155526,0.07850458483066117,0.15782498184361937,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2.609894536755776,6.305449765287724,9.027226117103796,6.581680195545058,2.686056143573821,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,2,0,1
2.609894536755776,0.9994324108721568,0.7465909088876573,1.0174967090697766,2.370027248357546,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
2.609894536755776,3.1301227002153484,0.8968564885189689,3.0183020803444602,2.370027248357546,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
2.609894536755776,0.5648123219573356,0.3412077673934085,0.5668213299768311,2.370027248357546,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0.5632071426285384,-0.13277118209922648,0.2984655580760577,-0.11807455651059033,0.7898827722761698,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1
-0.46013655443508045,-0.3007755862175608,-0.38540979100155526,-0.309480562553388,-0.474232808588931,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
0.5632071426285384,0.3566329516367909,-0.38540979100155526,0.30312756489511067,0.7898827722761698,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1
0.5632071426285384,-0.2549103838932555,0.21298113944135608,-0.2362466642954058,0.47385387705989457,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2.2687799710679033,-0.14007572140871927,-0.38540979100155526,-0.15973190917708832,2.0539983531412704,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.5632071426285384,0.19593308682794935,1.142624192093736,0.23941631964046683,1.105911667492445,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0,1
0.9043217083164113,-0.04510210130669392,-0.38540979100155526,-0.0712304550316952,1.105911667492445,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,2,0,1
0.5632071426285384,-0.12546664278973368,-0.38540979100155526,-0.14611839523378836,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1.5865508396921573,2.4245480301542015,1.6448451515726081,2.3553647918475815,1.7379694579249954,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,2,0,1
0.5632071426285384,-0.2788619682890824,-0.38540979100155526,-0.28906029163843805,0.7898827722761698,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1.5865508396921573,-0.31538466483654637,-0.38540979100155526,-0.323094076496688,1.4219405627087203,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,0.44282651548880586,0.9663125786596639,0.47765281364821616,1.4219405627087203,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
2.609894536755776,0.8277757370990761,1.1533097444230738,0.8292898788036546,2.370027248357546,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1
1.2454362740042844,0.2434125923396525,-0.38540979100155526,0.1976228318345359,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2.2687799710679033,0.37489429991052287,-0.38540979100155526,0.32014445732423563,2.370027248357546,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,2,0,0
1.2454362740042844,0.21054216544693494,0.25572334875870684,0.2323372923899508,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,0.8752552426107794,1.933355064464726,0.9350668821430953,1.7379694579249954,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,2,0,1
2.609894536755776,0.4369828840412116,-0.38540979100155526,0.37800189158326053,2.370027248357546,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1.5865508396921573,0.8551677595096742,1.580731837596582,0.9027347865277578,1.7379694579249954,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,2,0,1
0.9043217083164113,-0.31355853000917316,-0.22512650606148976,-0.3132242788877955,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,-0.22042565381314003,-0.38540979100155526,-0.23460623586523816,1.105911667492445,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2.609894536755776,0.9275557440667477,2.115009454063467,0.9712788292322732,2.686056143573821,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,2,0,1
-0.11902198874720749,-0.38375515277339894,0.09544006381864115,-0.3623009966533919,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2.2687799710679033,0.6873751870313151,-0.38540979100155526,0.6113307138144504,2.370027248357546,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1.5865508396921573,0.6707281419449811,2.65997262285969,0.7755164987276197,1.4219405627087203,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.9043217083164113,-0.2898187772533216,-0.38540979100155526,-0.299270427095913,0.7898827722761698,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,4.823358739391636,0.37860720054609037,4.400386856410103,1.105911667492445,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,1
2.609894536755776,0.6634236026354883,0.25572334875870684,0.6499999001703936,2.370027248357546,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
2.609894536755776,2.18276777900999,4.2107134046548245,2.377146414156861,2.686056143573821,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,2,0,1
2.609894536755776,1.80716836771587,0.93959869783632,1.7898594226429005,2.686056143573821,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,2,0,1
2.2687799710679033,3.5194984726471716,2.3801447212351583,3.4686098945609376,2.370027248357546,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,2,0,1
1.2454362740042844,-0.1035530248612553,-0.38540979100155526,-0.1256981243188384,2.0539983531412704,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
1.2454362740042844,-0.3080801255270536,-0.38540979100155526,-0.31628731952503797,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.2770358334617092,-0.38540979100155526,-0.2873586023955256,-0.7902617038052062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1.2454362740042844,0.5903782095405603,0.5762899186388378,0.61896108837967,2.686056143573821,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
1.2454362740042844,0.39315564818425486,-0.38540979100155526,0.3371613497533606,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2.2687799710679033,0.5557546932135644,-0.34266758168420447,0.4930360844041451,2.370027248357546,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
0.9043217083164113,0.8464753577313775,2.013496706934759,0.9735931266026342,1.105911667492445,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,1
0.9043217083164113,1.6677977576907477,1.6341595992432703,1.717707798743411,1.105911667492445,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,0,1
1.9276654053800302,3.924900404324022,2.281303362188784,3.857207650072435,2.0539983531412704,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,2,0,1
